record_id,source,content,review_title,published_at,likes,shares,views,rating,travel_type,language,hashtag,discovery_term,video_id,video_caption,comment_date_text,product_id,product_title,app_id,source_url,retrieved_at,clean_text,analysis_text
tiktok:18edf5205b8f2962,tiktok_comment,Gara gara suka nonton dracin jd pingin bangett ke Cina 🤲🤲🥰🥰,,,0,,,,,id,"#yanguanancientcity,#盐官古城,#chinatravel,#travelbucketlist,#tiktoktravel",#ChinaTravel,7656635713844300800,"Yanguan Ancient City in Haining is the best spot to watch the amazing Qiantang River Tidal Bore, with time-honored royal buildings and profound literary heritage. #yanguanancientcity #盐官古城 #chinatravel #travelbucketlist #tiktoktravel ",7-3,,,,https://www.tiktok.com/@lamartin183/video/7656635713844301070/,2026-07-24 07:41:37.600823+00:00,Gara gara suka nonton dracin jd pingin bangett ke Cina,gara gara suka nonton dracin jd pingin bangett cina
tiktok:18f42cbc95b6fc5e,tiktok_comment,هذا ظفر البحر اللي تستخدمه في البخور ليلى الحويطي,,,0,,,,,ar,"#foryou,#asmr,#handmade,#chineseculture,#china",#ExploreChina,7595814918884985856,Explore rural Chinese handmade Craftsmanship  #foryou #asmr #handmade #chineseculture #china ,3-13,,,,https://www.tiktok.com/@explorechina786/video/7595814918884986120/,2026-07-23 05:50:00.735528+00:00,هذا ظفر البحر اللي تستخدمه في البخور ليلى الحويطي,ظفر البحر اللي تستخدمه البخور ليلى الحويطي
tiktok:18f4d4d2c07b5c4a,tiktok_comment,i love china hope i can visit soon ❤️,,,0,,,,,it,"#travelchina,#chinatravel,#traveltiktok,#Yunnan,#explorechina",#ChinaTravel,7593547301289774080,Come to Yunnan in spring.This place is full of flowers. #travelchina #chinatravel #traveltiktok #Yunnan #explorechina,2-25,,,,https://www.tiktok.com/@intotravelchina/video/7593547301289774367/,2026-07-23 05:35:03.595524+00:00,i love china hope i can visit soon ️,love china hope can visit soon
tiktok:18fbedfff274c62a,tiktok_comment,I miss tianjin 🥹,,,0,,,,,en,"#tianjin,#天津,#wolink,#chinatravel,#chinanature,#explorechina,#travel,#fyp,#tiktoktravel,#VisitChina,#ChinaTourism,#travelbucketlist,#winter,#snow",#VisitChina,7598389228443012096,"Tianjin: Where history, modernity, and snow collide for the perfect winter escape! 🧨 #tianjin #天津 #wolink #chinatravel #chinanature #explorechina #travel #fyp #tiktoktravel #VisitChina #ChinaTourism #travelbucketlist #winter #snow ",2-6,,,,https://www.tiktok.com/@lamartin183/video/7598389228443012407/,2026-08-17 06:52:23.775461+00:00,I miss tianjin,miss tianjin
tiktok:191370284f21621a,tiktok_comment,I didn’t exaggerate at all. It‘s actually better than this.,,,0,,,,,en,"#Chongqing,#ChinaTravel,#CyberpunkCity,#TravelChina,#china",#ChinaTravel,7650113477880613888,"Welcome to the city that makes the rest of the world look 50 years behind 🇨🇳🤯 Welcome to Chongqing, China’s real-life cyberpunk city, where skyscrapers disappear into the clouds, trains run through buildings, and neon lights transform the city into something that feels straight out of the future. 📍Deyi World, Chongqing, China 🇨🇳 If you think this is a movie scene, think again. This is what happens when you accidentally time-travel to 2077. 🤯🚄 #Chongqing #ChinaTravel #CyberpunkCity #TravelChina #china",1w ago,,,,https://www.tiktok.com/@jessmelu/video/7650113477880614167/,2026-07-24 07:33:00.292020+00:00,I didn’t exaggerate at all. It‘s actually better than this.,exaggerate actually better
tiktok:191ff91028aba48c,tiktok_comment,Some chinese hotels dont allow foreigners 🥺,,,0,,,,,en,"#chinalife,#sharing,#chinatravel,#visitchina,#traveltips",#TravelChina,7573982478709378048,"First time coming to China? Don’t panic! This video will save your trip!
 From SIM cards, payments, apps, VPN, transport, food, maps, to tiny cultural tips…
 I’m breaking down EVERYTHING you need to know the moment you land.
 China is safe, convenient, cashless, and surprisingly easy,
 as long as you know what to prepare before you arrive!
 Watch this before you fly.
 I promise you’ll move around China like a local. ✨ #chinalife #sharing #chinatravel #visitchina #traveltips ",2025-11-21,,,,https://www.tiktok.com/@tina.chinabusiness/video/7573982478709378334/,2026-08-17 06:36:27.257208+00:00,Some chinese hotels dont allow foreigners,chinese hotels dont allow foreigners
tiktok:1922c43454f70f00,tiktok_comment,"This only for 50 Euros? This hotel is so beautiful, I'm definitely booking it",,,0,,,,,en,"#china,#yunnan,#dali,#travel,#shanghai",#ChinaTravel,7663180362452880384,#china #yunnan #dali #travel #shanghai ,2d ago,,,,https://www.tiktok.com/@llumarshh/video/7663180362452880673/,2026-07-23 05:39:38.288865+00:00,"This only for 50 Euros? This hotel is so beautiful, I'm definitely booking it",euros hotel beautiful definitely booking
tiktok:19248ebbe8973e58,tiktok_comment,ATEEEEE IT UPPPPPPPPPPP,,,0,,,,,en,"#shanghai,#china,#chinatravel,#traveldiaries,#thebund",#ChinaTravel,7654808062875749376,2026 is for chinamaxxing #shanghai #china #chinatravel #traveldiaries #thebund ,7-9,,,,https://www.tiktok.com/@gretelrue/video/7654808062875749654/,2026-07-23 05:48:30.346503+00:00,ATEE IT UPP,atee upp
tiktok:1927c73e3507f70b,tiktok_comment,làm Vk anh hết ❤🫰🏾,,,0,,,,,vi,"#Shuzou,#China,#Shuzhou,#Night,#Beautiful,#ShuzhouNight,#Nightlife,#Travel,#ScenicViews,#Cityscape,#BeautifulDestinations,#Moonlit,#NightVibes,#ExploreChina,#Wanderlust,#TravelVideo,#NightBeauty,#CulturalJourney,#UrbanExploration,#Photography,#Sightseeing",#ExploreChina,7620798871655943168,#Shuzou China is very beautiful❤️#China #Shuzhou #Night #Beautiful #ShuzhouNight #Nightlife #Travel #ScenicViews #Cityscape #BeautifulDestinations #Moonlit #NightVibes #ExploreChina #Wanderlust #TravelVideo #NightBeauty #CulturalJourney #UrbanExploration #Photography #Sightseeing,7-11,,,,https://www.tiktok.com/@roamingbeauty02/video/7620798871655943426/,2026-07-23 06:01:51.165835+00:00,làm Vk anh hết 🫰,làm vk anh hết
tiktok:193b0df55d378131,tiktok_comment,con estos videos aprendí que con solo saber xiexie puedo ir a China 👌😌,,,0,,,,,es,"#china,#viajarachina,#viajes,#chupiwong,#asia",#TravelChina,7674737753933777920,Me senti como en la Universidad #china #viajarachina #viajes #chupiwong #asia,3h ago,,,,https://www.tiktok.com/@azagawong/video/7674737753933778184/,2026-08-17 06:42:29.746620+00:00,con estos videos aprendí que con solo saber xiexie puedo ir a China,videos aprendí solo saber xiexie puedo ir china
tiktok:194879748f255d0e,tiktok_comment,How does the brain control feel when you use it pls...?,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,6-29,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,How does the brain control feel when you use it pls...?,brain control feel use pls
tiktok:194d844aacf1f296,tiktok_comment,si tuviera el uno por cierto de la paciencia del el señor q distinta sería.mi vida.,,,0,,,,,es,"#handmade,#handmadecraft,#ruralcraft,#craftsman,#handwork",#ExploreChina,7593623600540830720,Explore rural China. Handmade craft #handmade #handmadecraft #ruralcraft #craftsman #handwork ,1-19,,,,https://www.tiktok.com/@explorechina786/video/7593623600540830996/,2026-07-23 05:50:13.915091+00:00,si tuviera el uno por cierto de la paciencia del el señor q distinta sería.mi vida.,si cierto paciencia señor distinta vida
tiktok:1950343a3d6f3646,tiktok_comment,Shenzhen ❤️,,,0,,,,,de,"#shenzhen,#chinatravel,#travelguide,#shenzhenchina,#china",#ChinaTravel,7623090375514721280,"First time in Shenzhen, China 2026 already chilling! 🛋️🎨🏞️🖼️👀✨these are my favorite spots — art museums, malls, creative spaces & park vibesss ชอบบบบมากก มัดรวมแบบเร็วๆ 🫶🏻 🌟(Save this video for your future trip!) 📍Copy Locations in Amap or Baidu Apps - Shenzhen Culture Square (深圳湾文化广场) - Shenzhen Bay Park (深圳湾公园弯月山谷) - Mixc World in Shenzhen Bay / Pink Street (深圳湾文化广场b1粉红大街) - The Mixc World  (深圳万象天地北区水广场NL199 1-3楼) - UpperHills  (福田皇岗路深业上城) - OCT Loft Creative Park (华侨城Loft C区停车场) - Gangxia North Subway St. (深圳岗厦北地铁站) - Sea world Culture and Arts Center (海上世界艺术文化中心) #shenzhen #chinatravel #travelguide #shenzhenchina #china ",4-18,,,,https://www.tiktok.com/@aungainggng/video/7623090375514721544/,2026-08-17 07:14:06.341375+00:00,Shenzhen ️,shenzhen
tiktok:19510e4e20e9ec84,tiktok_comment,I miss Shanghai,,,0,,,,,en,"#china,#fyp,#shanghai,#travel,#chinese",#ChinaTravel,7583036069210295296,Blue >>Yellow Bike #china #fyp #shanghai #travel #chinese,2025-12-20,,,,https://www.tiktok.com/@dan1wang/video/7583036069210295574/,2026-07-23 05:43:42.440768+00:00,I miss Shanghai,miss shanghai
tiktok:1963f7801bc6f052,tiktok_comment,I think China is already 100 years into the future... well nothings stopping me next year,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,2d ago,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,I think China is already 100 years into the future... well nothings stopping me next year,think china already years future well nothings stopping next year
tiktok:197b84063145371a,tiktok_comment,Aesthetic,,,0,,,,,en,"#travelchina,#chinatravel,#traveltiktok,#Shanghai,#guangzhou",#ChinaTravel,7606175672490298368,11-day popular travel route in China.Guangzhou-Guizhou-Shangrao-Shanghai#travelchina #chinatravel #traveltiktok #Shanghai #guangzhou ,4-11,,,,https://www.tiktok.com/@intotravelchina/video/7606175672490298655/,2026-07-23 05:37:21.108511+00:00,Aesthetic,aesthetic
tiktok:198b2011d694962a,tiktok_comment,i thought it was a pearl,,,0,,,,,en,"#china,#fyp,#NatureofChina,#village,#cookingvlog",#ExploreChina,7624554253901696000,Explore Chinese village life  #china #fyp #NatureofChina #village #cookingvlog ,6-10,,,,https://www.tiktok.com/@chinesecraft786/video/7624554253901696278/,2026-07-23 05:52:14.765421+00:00,i thought it was a pearl,thought pearl
tiktok:19907ce1d57628e9,tiktok_comment,50年後の中国がサイバーパンク化してそうで楽しみ,,,0,,,,,ja,"#青島,#中国,#夜景,#china,#旅行",#ChinaTravel,7666801379352087552,中国青島の夜景が凄すぎた✨ #青島 #中国 #夜景 #china #旅行 ,8-2,,,,https://www.tiktok.com/@yossi.tirikei/video/7666801379352087828/,2026-08-16 15:05:12.246290+00:00,50年後の中国がサイバーパンク化してそうで楽しみ,50年後の中国がサイバーパンク化してそうで楽しみ
tiktok:199d692a09a5ca5a,tiktok_comment,Photographer 😅more nice,,,0,,,,,en,"#china,#travel,#tour,#hotel,#chongqing",#ChinaTravel,7664372069332798464,Hotel with free photoshoot at China Chongqing 😆❤️ Love the effects of the pool and atmosphere 💯 #china #travel #tour #hotel #chongqing ,3d ago,,,,https://www.tiktok.com/@cas2256/video/7664372069332798741/,2026-07-24 07:39:52.898172+00:00,Photographer more nice,photographer nice
tiktok:19a11793ac56b06f,tiktok_comment,cakep cakep tempatnya pengen suatu hari kesana 😁,,,0,,,,,id,"#travelchina,#chinatravel,#traveltiktok,#Shanghai,#guangzhou",#ChinaTravel,7606175672490298368,11-day popular travel route in China.Guangzhou-Guizhou-Shangrao-Shanghai#travelchina #chinatravel #traveltiktok #Shanghai #guangzhou ,4-5,,,,https://www.tiktok.com/@intotravelchina/video/7606175672490298655/,2026-07-23 05:37:21.108511+00:00,cakep cakep tempatnya pengen suatu hari kesana,cakep cakep tempatnya pengen kesana
tiktok:19a968baeceb2c8b,tiktok_comment,first time rasa mau hiking😌,,,0,,,,,en,"#travelguide,#chinahiking,#asianboy,#Chinahiking,#hiking",#ChinaTravel,7654892446182067200,"If you get worn out while climbing mountains in China, you can opt for this kind of service.#travelguide #chinahiking #asianboy #Chinahiking#hiking ",6-25,,,,https://www.tiktok.com/@chloe.in.guangzhou/video/7654892446182067486/,2026-08-17 08:00:33.955573+00:00,first time rasa mau hiking,first time rasa mau hiking
tiktok:19d523eafd4e6049,tiktok_comment,I miss China so bad,,,0,,,,,en,"#china,#yunnan,#dali,#travel,#shanghai",#ChinaTravel,7663180362452880384,#china #yunnan #dali #travel #shanghai ,3d ago,,,,https://www.tiktok.com/@llumarshh/video/7663180362452880673/,2026-07-23 05:39:38.288865+00:00,I miss China so bad,miss china bad
tiktok:19f24543fff0079a,tiktok_comment,"My First visit: Beijing, Shanghai, Xi’an. Second visit: Guilin and Chengdu. Currently planning third visit: Xinjiang 😎",,,0,,,,,en,"#chinatravel,#traveltiktok,#chinaitinerary,#chinatravelguide,#travelchina",#ChinaTravel,7656918569975942144,"Replying to @crimsonrededits CHINA TRAVEL ITINERARY FOR FIRST TIME TRAVELERS! All my recommendations on where to visit for first time visitors! #chinatravel #traveltiktok #chinaitinerary #chinatravelguide #travelchina  china travel itinerary, china travel tips, chinese girl, chinese girl trip, girl trip, girls travelling, chinese american ",7-16,,,,https://www.tiktok.com/@sherryxiiruii/video/7656918569975942413/,2026-07-24 07:39:05.797406+00:00,"My First visit: Beijing, Shanghai, Xi’an. Second visit: Guilin and Chengdu. Currently planning third visit: Xinjiang",first visit beijing shanghai xi second visit guilin currently planning third visit xinjiang
tiktok:19ff801530dfca8c,tiktok_comment,Semoga tahun depan bisa kesini 😊,,,0,,,,,id,"#Chinatravel,#sgtiktok,#xinjiang,#chinatrip,#fyp",#ChinaTravel,7626746428949302272,"Which place has the ultimate summer vibes in Xinjiang? It must be Nalati. 🏔️While other places are still waking up, the Ili River Valley starts turning lush as early as late April!🌿 8️⃣D7️⃣N Route: D1: Meet in Urumqi D2: Urumqi – Anjihai Grand Canyon – Mutetar Desert/Camel Ride – Jinghe D3: Jinghe – Sayram Lake/Strolling and Photography – Guozigou – Qingshuihe D4: Qingshuihe – Lavender Fields – Visit to a Uyghur Family – Yizhao Highway – Heavenly Horse Bathing in the River – Zhaosu D5: Zhaosu – Xata – Tekes D6: Tekes – Karajun Self-Drive / Afternoon Tea – Gongliu D7: Gongliu – Qaxi / Horseback Riding – Tangbula D8: Tangbula – Duku Highway – Urumqi DM to start your Xinjiang journey 🤩 #Chinatravel #sgtiktok #xinjiang #chinatrip #fyp ",6-1,,,,https://www.tiktok.com/@seraphictravel_china/video/7626746428949302550/,2026-08-16 14:59:17.430016+00:00,Semoga tahun depan bisa kesini,semoga kesini
tiktok:1a1e0c88f38c9c29,tiktok_comment,mais da medo de estar aí emcima,,,0,,,,,pt,"#china,#beauty,#travel,#amazing",#ChinaTravel,7663366594881457152,"Spanning a hundred-meter-deep gorge, the stunning glass Ruyi Bridge at Shenxianju terrifies most travelers; only a tiny fraction can cross steadily, leaving many scrambling along its railings out of fear.#china #beauty #travel #amazing ",2d ago,,,,https://www.tiktok.com/@poetic.china/video/7663366594881457430/,2026-07-24 07:42:10.916055+00:00,mais da medo de estar aí emcima,medo aí emcima
tiktok:1a22a5aa9c474e25,tiktok_comment,What a beautiful place 💎💎💎,,,0,,,,,en,"#china,#beauty,#travel,#amazing",#ChinaTravel,7663366594881457152,"Spanning a hundred-meter-deep gorge, the stunning glass Ruyi Bridge at Shenxianju terrifies most travelers; only a tiny fraction can cross steadily, leaving many scrambling along its railings out of fear.#china #beauty #travel #amazing ",4d ago,,,,https://www.tiktok.com/@poetic.china/video/7663366594881457430/,2026-07-24 07:42:10.916055+00:00,What a beautiful place,beautiful place
tiktok:1a2a0cf0349f7889,tiktok_comment,manifesting next year ✨,,,0,,,,,en,"#chongqing,#travelchina,#travelinchina,#重庆,#chongqingcity",#ChinaTour,7552849646088080384,Cyberpunk City in China 🌃 #chongqing #travelchina🇨🇳 #travelinchina #重庆 #chongqingcity ,2025-12-6,,,,https://www.tiktok.com/@marcelinostanley/video/7552849646088080696/,2026-08-17 07:48:31.836137+00:00,manifesting next year,manifesting next year
